"","GAME_ID","Team","Date","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP","PITCH_ID","PITCH_INN_CT","PITCH_OUTS"
"691","BOS201405170","BOS",20140517,1,33,7,0,0,1,1,0,0,0,1,0,4,0,0,1,0,6,4,5,5,0,0,27,5,1,0,0,0,"porcr001","8","24"
"692","BOS201405170","DET",20140517,6,37,11,6,0,1,6,0,1,0,2,0,8,0,0,0,0,7,2,1,1,0,0,27,10,0,0,1,0,"lackj001","6","16"
"693","BOS201405180","BOS",20140518,2,33,6,0,0,0,1,0,0,0,3,1,6,2,0,0,0,7,5,6,6,0,0,27,9,0,0,2,0,"sanca004","5","15"
"694","BOS201405180","DET",20140518,6,39,15,4,0,2,6,0,1,0,2,0,5,1,0,2,0,9,6,1,1,0,0,27,10,2,0,1,0,"peavj001","6","18"
"695","BOS201405200","BOS",20140520,4,36,12,3,0,1,4,1,0,0,3,0,9,0,0,2,0,9,5,7,7,1,0,27,11,2,0,3,0,"happj001","6","15"
"696","BOS201405200","TOR",20140520,7,37,11,4,0,4,7,0,0,0,4,0,5,0,0,2,0,7,6,4,4,0,0,27,7,0,0,2,0,"doubf001","5","12"
"697","BOS201405210","BOS",20140521,4,39,11,4,0,1,4,0,0,0,3,0,7,1,0,0,0,11,4,5,5,0,0,27,9,1,0,0,0,"hutcd001","6","17"
"698","BOS201405210","TOR",20140521,6,39,11,0,1,2,6,0,0,0,5,0,6,0,0,0,0,11,6,4,4,0,0,27,6,1,0,0,0,"buchc001","5","14"
"699","BOS201405220","BOS",20140522,2,34,7,2,0,1,2,0,0,0,0,0,6,0,0,0,0,5,4,7,7,0,0,27,14,0,0,1,0,"buehm001","7","21"
"700","BOS201405220","TOR",20140522,7,38,14,2,0,2,7,1,0,0,3,0,5,1,1,1,0,8,2,2,2,0,0,27,9,0,0,0,0,"lestj001","7","19"
"701","BOS201405280","ATL",20140528,0,36,9,2,0,0,0,0,0,0,1,0,11,0,0,0,0,10,3,3,3,2,0,24,10,1,0,2,0,"lackj001","7","19"
"702","BOS201405280","BOS",20140528,4,34,12,2,0,0,3,0,0,0,5,0,6,0,0,2,0,11,4,0,0,0,0,27,9,0,0,0,0,"floyg001","5","15"
"703","BOS201405290","ATL",20140529,3,35,9,1,0,1,3,1,0,0,1,0,5,1,0,0,0,7,4,3,3,0,0,24,11,3,0,1,0,"peavj001","8","24"
"704","BOS201405290","BOS",20140529,4,35,12,3,0,0,2,0,0,0,3,1,5,0,0,1,0,10,2,3,3,0,1,27,8,0,0,0,0,"minom001","7","21"
"705","BOS201405300","BOS",20140530,3,37,8,2,1,0,3,0,0,3,2,0,9,0,0,0,0,11,6,2,2,0,0,30,10,1,0,1,0,"pricd001","7","21"
"706","BOS201405300","TBA",20140530,2,31,4,2,0,0,2,1,0,0,5,0,7,2,1,0,0,5,4,3,3,0,0,28,5,1,0,0,0,"workb001","6","16"
"707","BOS201405310","BOS",20140531,7,34,11,1,0,2,7,0,1,1,2,1,8,1,0,0,0,7,2,1,1,0,0,27,11,0,0,1,0,"odorj001","4","10"
"708","BOS201405310","TBA",20140531,1,33,7,2,0,1,1,0,0,0,0,0,10,0,0,1,0,5,2,7,7,3,0,24,7,0,0,0,0,"delar003","7","21"
"709","BOS201406010","BOS",20140601,4,30,7,5,0,0,4,0,1,0,7,1,10,1,0,0,0,10,3,0,0,1,0,27,7,1,0,1,0,"bedae001","5","14"
"710","BOS201406010","TBA",20140601,0,32,5,1,0,0,0,0,0,1,2,0,14,0,0,1,0,8,4,4,4,0,0,24,5,0,1,0,0,"lestj001","7","21"
"711","BOS201406120","BOS",20140612,5,33,12,2,1,1,5,0,0,0,3,0,5,1,0,2,0,7,3,1,1,0,0,27,9,1,0,2,0,"tomlj001","6","17"
"712","BOS201406120","CLE",20140612,2,34,8,1,0,0,2,0,0,0,1,0,6,0,0,1,0,6,4,4,4,1,0,24,14,2,0,3,0,"lestj001","8","23"
"713","BOS201406130","BOS",20140613,10,33,11,4,1,1,10,0,0,0,7,1,3,0,0,1,0,6,3,3,3,0,0,27,8,1,0,0,0,"mastj001","3","6"
"714","BOS201406130","CLE",20140613,3,35,7,3,0,1,3,0,0,0,1,0,8,0,0,0,0,6,7,10,10,1,0,24,13,0,0,1,0,"lackj001","7","20"
"715","BOS201406140","BOS",20140614,2,33,9,3,0,0,2,0,0,0,3,0,7,1,0,3,0,7,5,1,1,0,0,27,7,1,0,0,0,"houst002","6","16"
"716","BOS201406140","CLE",20140614,3,36,10,3,0,0,2,1,0,2,4,0,10,2,0,0,0,13,5,2,2,0,0,27,14,0,0,3,0,"peavj001","6","18"
"717","BOS201406150","BOS",20140615,2,36,6,0,0,0,2,0,0,0,7,0,11,1,1,1,0,8,6,3,3,1,0,33,9,0,0,0,0,"klubc001","6","16"
"718","BOS201406150","CLE",20140615,3,40,7,1,0,2,3,0,1,1,4,0,14,0,0,0,0,10,6,2,2,2,0,33,11,0,0,1,0,"workb001","7","18"
"719","BOS201406160","BOS",20140616,1,28,6,1,0,0,1,0,1,0,3,0,6,0,0,0,0,7,4,0,0,0,0,27,16,0,0,1,0,"corrk001","6","18"
"720","BOS201406160","MIN",20140616,0,28,3,1,0,0,0,0,0,1,3,0,5,2,0,1,0,5,3,1,1,0,0,24,7,0,0,0,0,"delar003","7","21"
"721","BOS201406170","BOS",20140617,2,30,8,3,0,0,2,0,1,0,0,0,6,1,0,0,0,5,5,1,1,0,0,27,7,0,0,0,0,"hughp001","8","24"
"722","BOS201406170","MIN",20140617,1,30,4,2,0,0,1,1,0,0,2,0,11,1,0,0,0,5,1,2,2,0,0,24,12,0,0,0,0,"lestj001","7","19"
"723","BOS201406180","BOS",20140618,2,32,4,1,0,2,2,0,0,0,0,0,8,0,0,1,0,2,2,1,1,1,0,30,10,0,0,0,0,"gibsk002","7","21"
"724","BOS201406180","MIN",20140618,1,33,4,0,0,1,1,0,0,0,1,0,10,0,0,0,0,3,4,2,2,0,0,28,14,1,0,1,0,"lackj001","9","27"
"725","BOS201406300","BOS",20140630,0,28,2,0,0,0,0,0,0,0,1,0,10,0,0,1,0,2,4,2,2,1,0,27,6,0,0,1,0,"arrij001","8","23"
"726","BOS201406300","CHN",20140630,2,31,5,1,0,1,2,0,0,0,4,0,11,0,0,1,0,6,3,0,0,0,0,27,7,0,0,1,0,"peavj001","6","18"
"727","BOS201407010","BOS",20140701,1,33,8,1,0,0,1,0,0,0,5,1,5,0,1,0,0,10,4,2,2,0,0,27,12,0,1,2,0,"jacke001","6","18"
"728","BOS201407010","CHN",20140701,2,31,7,2,0,0,2,0,1,2,0,0,7,0,0,1,0,5,5,1,1,0,0,27,13,0,0,0,0,"buchc001","7","19"
"729","BOS201407020","BOS",20140702,9,42,16,4,0,1,9,0,2,1,5,0,10,0,0,0,0,14,6,16,16,0,0,27,7,0,0,1,0,"woodt004","4","11"
"730","BOS201407020","CHN",20140702,16,43,19,5,1,4,16,1,1,0,3,0,9,2,0,1,0,5,5,9,9,0,0,27,8,1,0,0,0,"workb001","4","12"
"731","BOS201407051","BAL",20140705,2,33,5,0,0,0,0,0,0,0,0,0,9,0,0,2,0,4,2,2,2,1,0,25,9,1,0,1,0,"lestj001","8","24"
"732","BOS201407051","BOS",20140705,3,32,9,1,0,1,2,1,0,1,2,0,6,0,0,1,0,8,2,0,0,0,0,27,13,3,0,2,0,"gonzm003","8","24"
"733","BOS201407052","BAL",20140705,7,43,16,4,0,2,6,0,0,0,2,0,13,1,0,0,0,11,6,4,4,0,0,27,13,0,0,1,0,"lackj001","6","16"
"734","BOS201407052","BOS",20140705,4,31,6,2,0,1,4,0,0,0,6,0,8,0,0,1,0,6,5,7,7,0,0,27,11,2,0,0,0,"jimeu001","4","11"
"735","BOS201407060","BAL",20140706,7,48,16,1,1,0,6,1,1,1,3,0,5,0,0,1,0,11,7,6,6,0,0,36,14,0,0,2,0,"peavj001","6","18"
"736","BOS201407060","BOS",20140706,6,47,15,1,0,1,6,0,0,0,3,0,16,1,1,2,0,8,7,6,6,0,0,36,14,2,0,2,0,"gausk001","6","16"
"737","BOS201407070","BOS",20140707,0,29,2,0,0,0,0,0,0,0,3,0,5,1,0,0,0,5,2,4,4,0,0,27,10,0,0,2,0,"carrs001","7","20"
"738","BOS201407070","CHA",20140707,4,31,6,1,0,2,4,0,0,0,1,0,8,0,0,2,0,1,3,0,0,0,0,27,17,0,0,0,0,"buchc001","7","21"
"739","BOS201407080","BOS",20140708,3,35,10,3,1,0,3,0,0,0,4,0,7,0,0,2,0,9,4,6,6,0,0,27,12,2,0,1,0,"dankj001","6","17"
"740","BOS201407080","CHA",20140708,8,37,12,6,1,1,6,0,0,0,4,1,8,0,2,1,0,6,3,3,3,0,0,27,14,0,0,2,0,"workb001","7","21"
"741","BOS201407090","BOS",20140709,5,34,9,5,0,0,5,0,0,2,1,0,6,0,0,0,0,7,5,4,4,0,0,27,12,1,0,1,0,"salec001","8","23"
"742","BOS201407090","CHA",20140709,4,35,10,5,1,2,3,0,0,0,0,0,7,0,0,1,0,4,3,5,5,0,0,25,7,0,0,0,0,"delar003","5","15"
"743","BOS201407100","BOS",20140710,4,30,3,1,0,0,4,1,0,0,4,1,8,0,0,0,0,3,4,3,3,0,0,30,8,0,0,0,0,"quinj001","7","21"
"744","BOS201407100","CHA",20140710,3,39,10,2,0,1,3,1,0,0,1,1,16,3,0,0,0,8,4,4,4,0,0,28,7,0,0,0,0,"lestj001","7","21"
"745","BOS201407180","BOS",20140718,5,33,10,2,0,2,5,1,0,0,3,0,5,0,0,1,0,8,5,4,4,0,0,27,14,2,1,0,0,"shiej002","6","17"
"746","BOS201407180","KCA",20140718,4,39,12,3,0,0,4,0,0,0,0,0,6,1,1,0,0,8,4,4,4,0,0,24,10,1,0,1,0,"buchc001","6","18"
"747","BOS201407190","BOS",20140719,2,29,6,0,0,1,1,0,0,0,3,0,2,0,0,1,0,6,3,1,1,1,0,27,14,1,0,2,0,"duffd001","7","20"
"748","BOS201407190","KCA",20140719,1,30,5,1,1,0,1,0,1,0,4,0,4,0,0,1,0,7,3,1,1,0,0,24,9,1,0,1,0,"delar003","7","21"
"749","BOS201407200","BOS",20140720,6,32,9,2,0,1,6,0,1,0,7,0,4,0,0,1,0,10,3,0,0,0,0,27,10,0,0,1,0,"venty001","5","13"
"750","BOS201407200","KCA",20140720,0,30,4,1,0,0,0,0,0,1,2,0,9,0,0,1,0,6,3,6,6,1,0,24,9,1,0,1,0,"lestj001","8","24"
"751","BOS201407280","BOS",20140728,1,32,5,1,0,0,1,0,0,0,2,0,13,0,0,0,0,6,5,14,14,1,0,27,13,0,0,2,0,"dickr001","7","21"
"752","BOS201407280","TOR",20140728,14,37,14,3,0,2,13,1,1,1,8,0,6,0,0,2,0,7,2,1,1,0,0,27,8,1,0,0,0,"buchc001","6","15"
"753","BOS201407290","BOS",20140729,2,34,7,2,0,1,2,0,0,0,3,1,9,0,0,0,0,8,4,4,4,0,0,27,11,1,0,2,0,"strom001","7","21"
"754","BOS201407290","TOR",20140729,4,36,12,2,0,1,4,1,0,0,2,0,3,0,0,1,0,8,4,2,2,0,0,27,8,0,0,0,0,"delar003","6","18"
"755","BOS201407300","BOS",20140730,1,35,8,5,0,0,1,0,0,0,1,0,5,0,0,0,0,8,5,3,3,0,0,27,7,2,0,1,0,"buehm001","7","20"
"756","BOS201407300","TOR",20140730,6,36,9,0,0,0,5,1,0,0,5,0,7,1,0,1,0,9,3,1,1,0,0,27,8,0,0,0,0,"workb001","5","15"
"757","BOS201408010","BOS",20140801,4,31,9,3,1,0,4,1,0,0,1,0,6,0,0,2,0,5,4,3,3,0,0,27,10,0,0,1,0,"capuc001","7","19"
"758","BOS201408010","NYA",20140801,3,32,6,1,0,2,3,0,0,0,5,0,4,2,0,0,0,7,4,4,4,0,0,24,13,0,1,2,0,"ranaa001","6","18"
"759","BOS201408020","BOS",20140802,4,34,8,0,0,1,4,0,1,0,3,0,10,0,0,0,0,7,6,6,6,1,0,27,16,1,0,1,0,"grees005","5","14"
"760","BOS201408020","NYA",20140802,6,35,10,3,0,1,6,1,0,0,7,0,5,0,0,0,0,10,5,4,4,0,0,27,8,0,0,0,0,"websa001","3","8"
"761","BOS201408030","BOS",20140803,7,32,8,0,0,2,7,0,1,0,5,0,7,0,0,1,0,4,5,8,8,0,0,27,13,0,0,2,0,"pheld001","2","6"
"762","BOS201408030","NYA",20140803,8,35,10,5,0,1,8,0,0,0,5,0,6,0,0,2,0,5,5,7,7,0,0,27,11,0,0,2,0,"buchc001","5","15"
"763","BOS201408140","BOS",20140814,9,35,14,4,0,0,8,0,1,0,4,0,2,0,0,1,0,7,4,3,3,0,0,27,12,1,0,3,0,"felds001","6","16"
"764","BOS201408140","HOU",20140814,4,33,8,2,0,1,3,0,0,0,4,0,7,0,0,2,0,6,3,9,9,0,0,24,14,0,1,1,0,"websa001","6","18"
"765","BOS201408150","BOS",20140815,3,34,6,1,0,1,3,0,0,0,4,0,11,0,0,1,0,5,7,4,4,0,0,30,10,1,0,1,0,"keucd001","7","21"
"766","BOS201408150","HOU",20140815,5,42,12,2,0,1,4,0,0,1,2,0,12,0,0,1,0,10,3,3,3,2,0,30,15,0,0,1,0,"buchc001","7","21"
"767","BOS201408160","BOS",20140816,10,34,13,2,0,2,10,1,1,0,5,0,4,1,0,2,0,7,5,7,7,1,0,27,8,0,0,0,0,"peacb001","5","13"
"768","BOS201408160","HOU",20140816,7,37,12,1,0,2,7,0,1,1,5,0,3,0,1,0,0,10,4,9,8,0,0,24,13,1,0,2,0,"delar003","4","12"
"769","BOS201408170","BOS",20140817,1,33,8,1,0,0,1,0,0,0,4,0,7,0,0,1,0,9,3,8,8,0,0,27,14,0,0,2,0,"mchuc001","6","18"
"770","BOS201408170","HOU",20140817,8,35,11,0,0,3,8,0,1,0,6,0,7,0,0,2,0,7,4,1,1,1,0,27,12,0,0,1,0,"kellj001","4","12"
"771","BOS201408180","ANA",20140818,4,32,7,2,0,0,2,0,0,0,4,1,7,0,2,1,0,5,5,2,2,0,0,27,10,0,0,1,0,"workb001","7","21"
"772","BOS201408180","BOS",20140818,2,35,9,1,0,0,2,0,0,0,6,0,9,0,0,1,0,12,3,2,2,1,0,27,14,2,0,1,0,"wilsc004","6","16"
"773","BOS201408190","ANA",20140819,4,34,9,3,2,0,4,0,0,1,2,0,4,0,0,1,0,6,5,3,3,1,0,27,11,0,0,0,0,"websa001","6","18"
"774","BOS201408190","BOS",20140819,3,33,8,1,0,1,3,1,1,0,5,1,5,0,0,0,0,10,3,4,4,0,0,27,16,0,0,2,0,"weavj003","6","16"
"775","BOS201408200","ANA",20140820,8,36,11,2,0,0,8,0,2,0,3,0,9,1,0,0,0,6,7,3,3,1,0,27,9,2,0,0,0,"buchc001","6","18"
"776","BOS201408200","BOS",20140820,3,37,11,1,0,1,3,0,1,0,2,0,5,0,1,0,0,10,4,8,8,1,0,27,6,0,0,0,0,"richg002","2","5"
"777","BOS201408210","ANA",20140821,2,32,9,2,0,0,2,0,1,0,6,0,12,1,1,0,0,10,3,0,0,0,0,27,10,0,0,0,0,"delar003","7","20"
"778","BOS201408210","BOS",20140821,0,28,1,1,0,0,0,0,0,1,1,0,11,1,0,0,0,3,4,2,2,1,0,27,11,0,0,0,0,"shoem001","8","23"
"779","BOS201408220","BOS",20140822,3,31,5,2,0,1,3,0,0,1,4,1,9,0,0,1,0,6,6,5,5,0,1,27,9,1,0,2,0,"hernf002","6","17"
"780","BOS201408220","SEA",20140822,5,32,7,2,0,0,5,0,0,1,7,0,11,1,0,2,0,8,4,3,3,0,0,27,11,0,0,1,0,"kellj001","5","15"
"781","BOS201408230","BOS",20140823,3,32,9,4,0,0,3,0,2,1,6,0,13,1,0,1,0,11,4,7,7,1,0,27,13,0,0,0,0,"younc003","4","11"
"782","BOS201408230","SEA",20140823,7,36,10,1,0,1,6,0,0,1,1,0,8,2,0,0,0,4,5,3,3,1,1,27,5,2,0,2,0,"workb001","4","10"
"783","BOS201408240","BOS",20140824,6,39,13,4,0,0,6,0,0,2,7,0,10,2,0,0,0,15,6,7,7,0,0,27,14,0,2,1,0,"iwakh001","3","7"
"784","BOS201408240","SEA",20140824,8,34,13,3,1,0,8,0,2,0,4,0,6,1,2,1,0,5,7,6,6,1,0,27,11,0,1,1,0,"websa001","5","13"
"785","BOS201409050","BOS",20140905,9,44,17,4,0,0,9,0,2,0,3,1,9,3,0,0,0,12,8,7,7,0,0,30,14,0,1,1,0,"hutcd001","6","18"
"786","BOS201409050","TOR",20140905,8,40,13,2,0,2,8,0,1,0,3,1,7,0,0,1,0,6,7,9,9,1,0,28,11,1,0,0,0,"websa001","6","16"
"787","BOS201409060","BOS",20140906,4,32,8,2,1,0,4,0,0,0,4,0,6,0,0,0,0,8,5,3,3,0,0,27,10,0,0,1,0,"happj001","6","18"
"788","BOS201409060","TOR",20140906,3,34,8,2,0,1,3,0,0,1,4,0,6,0,0,1,0,9,3,4,4,0,0,24,8,0,0,0,0,"buchc001","7","19"
"789","BOS201409070","BOS",20140907,1,33,6,2,0,0,1,0,0,1,0,0,8,1,0,0,0,6,2,3,3,0,0,27,11,1,1,2,0,"dickr001","8","21"
"790","BOS201409070","TOR",20140907,3,33,9,0,0,1,3,0,0,0,3,0,8,0,0,2,0,6,3,1,1,0,0,27,9,0,0,0,0,"delar003","5","12"
"791","BOS201409080","BAL",20140908,4,33,7,1,0,0,3,0,1,2,4,0,8,1,1,0,0,9,5,0,0,0,0,27,10,1,0,3,0,"kellj001","7","19"
"792","BOS201409080","BOS",20140908,0,32,7,1,0,0,0,0,0,0,3,0,9,0,0,3,0,8,3,3,3,0,0,27,13,3,0,1,0,"gonzm003","7","19"
"793","BOS201409090","BAL",20140909,4,37,10,3,0,3,4,0,0,0,3,0,7,1,0,0,0,9,5,1,1,0,0,27,7,0,0,1,0,"ranaa001","4","10"
"794","BOS201409090","BOS",20140909,1,32,8,2,0,1,1,0,0,0,4,0,9,0,0,1,0,8,4,4,4,0,0,27,6,0,1,0,0,"tillc001","5","15"
"795","BOS201409100","BAL",20140910,10,42,15,6,0,1,10,0,0,0,3,0,10,1,0,0,0,8,5,6,6,0,0,27,8,0,0,0,0,"workb001","3","9"
"796","BOS201409100","BOS",20140910,6,35,8,5,0,2,6,0,0,0,3,0,4,0,0,0,0,5,6,9,9,0,0,27,9,1,0,0,0,"chenw001","7","21"
"797","BOS201409230","BOS",20140923,2,29,6,2,0,0,2,0,1,1,3,0,7,0,0,3,0,5,4,6,6,2,0,27,8,1,1,2,0,"cobba001","7","21"
"798","BOS201409230","TBA",20140923,6,33,10,1,0,1,6,0,0,2,1,0,7,0,1,2,0,3,4,2,2,2,0,27,13,1,0,3,0,"buchc001","8","23"
"799","BOS201409240","BOS",20140924,11,33,10,3,0,1,9,0,1,1,9,0,10,0,0,0,0,9,3,3,3,0,0,27,8,1,0,1,0,"odorj001","4","9"
"800","BOS201409240","TBA",20140924,3,35,9,4,1,0,3,0,1,1,1,0,4,0,0,1,0,8,6,10,10,2,0,24,9,1,1,0,0,"ranaa001","7","21"
"801","BOS201409250","BOS",20140925,11,39,16,3,0,2,11,0,1,0,1,0,7,2,0,1,0,6,3,1,1,1,0,27,12,0,0,0,0,"hellj001","3","7"
"802","BOS201409250","TBA",20140925,1,34,8,0,0,0,1,0,0,1,1,0,8,0,1,0,0,8,7,10,10,2,0,24,11,1,0,1,0,"websa001","7","21"
"803","BOS201409260","BOS",20140926,2,32,6,0,0,1,2,0,0,0,0,0,9,1,0,0,0,3,3,1,1,0,0,27,12,1,2,1,0,"capuc001","7","20"
"804","BOS201409260","NYA",20140926,3,33,7,1,0,0,2,0,1,0,3,0,7,1,0,1,0,7,4,1,1,0,0,27,7,2,0,0,0,"wrigs001","5","15"
"805","BOS201409270","BOS",20140927,10,37,16,5,0,0,8,0,0,1,3,0,9,1,0,1,0,7,3,4,4,0,0,27,5,0,0,1,0,"tanam001","2","5"
"806","BOS201409270","NYA",20140927,4,37,12,3,1,0,4,0,1,0,2,0,7,0,0,1,0,9,4,6,6,0,0,24,12,3,0,3,0,"kellj001","8","22"
"807","BOS201409280","BOS",20140928,5,32,5,2,0,0,4,0,0,1,2,0,15,1,0,0,0,3,5,9,9,1,0,27,11,0,0,0,0,"pinem001","7","19"
"808","BOS201409280","NYA",20140928,9,38,12,3,1,0,9,0,1,0,1,0,7,0,0,0,0,4,4,5,5,0,0,27,7,1,0,0,0,"buchc001","6","18"
"809","CHA201403310","CHA",20140331,5,31,11,2,0,2,5,0,1,0,2,0,6,0,0,2,0,5,4,3,3,0,0,27,11,0,0,1,0,"nolar001","6","18"
"810","CHA201403310","MIN",20140331,3,32,7,3,0,0,3,1,0,0,1,0,10,0,0,1,0,4,4,5,5,1,0,24,10,0,0,2,0,"salec001","8","22"
"811","CHA201404020","CHA",20140402,7,42,11,1,0,1,6,1,1,0,5,2,12,2,0,0,0,10,7,5,5,0,0,33,12,2,1,0,0,"corrk001","6","18"
"812","CHA201404020","MIN",20140402,6,46,12,3,0,0,6,0,0,0,7,0,12,1,0,0,0,14,6,6,6,3,1,32,14,1,0,1,0,"paulf001","6","16"
"813","CHA201404030","CHA",20140403,9,40,13,2,2,3,9,0,0,1,3,0,8,0,0,0,0,8,5,7,7,2,0,27,15,1,0,0,0,"hughp001","5","15"
"814","CHA201404030","MIN",20140403,10,37,9,2,1,1,10,0,0,0,6,0,9,1,0,0,0,6,5,9,9,0,0,27,8,1,0,0,0,"quinj001","6","18"
"815","CHA201404100","CHA",20140410,7,32,9,2,0,3,7,0,0,0,4,0,14,0,0,0,0,5,3,3,3,1,0,27,16,2,0,2,0,"salad001","4","11"
"816","CHA201404100","CLE",20140410,3,31,6,2,0,1,2,0,1,0,2,0,6,0,0,2,0,4,5,7,7,1,0,24,4,1,0,0,0,"dankj001","6","18"
"817","CHA201404110","CHA",20140411,9,33,11,3,0,0,9,0,1,0,9,1,10,1,0,0,0,10,4,6,6,0,0,27,10,1,0,1,0,"carrc003","5","14"
"818","CHA201404110","CLE",20140411,6,36,10,2,0,0,6,1,0,0,5,0,8,0,0,1,0,9,5,9,9,2,0,24,9,0,0,0,0,"salec001","5","15"
"819","CHA201404120","CHA",20140412,6,36,8,1,0,1,6,0,0,1,6,0,13,0,0,1,0,10,5,12,12,1,0,27,6,1,0,1,0,"mastj001","5","14"
"820","CHA201404120","CLE",20140412,12,39,12,1,1,3,12,0,0,0,8,1,7,1,0,1,0,8,5,5,5,1,0,27,10,2,0,1,0,"paulf001","5","15"
"821","CHA201404130","CHA",20140413,4,33,9,2,0,2,4,0,0,0,2,0,7,1,0,1,0,6,3,1,1,1,0,27,10,1,0,1,0,"klubc001","8","22"
"822","CHA201404130","CLE",20140413,3,33,7,1,0,1,2,1,0,0,5,0,6,0,0,1,0,9,4,4,4,0,0,25,9,1,0,1,0,"quinj001","6","18"
"823","CHA201404150","BOS",20140415,1,30,3,0,0,1,1,0,0,1,3,0,12,0,0,0,0,6,5,1,1,0,0,26,9,1,0,0,0,"johne003","7","20"
"824","CHA201404150","CHA",20140415,2,31,5,1,0,1,1,0,0,0,7,0,10,0,1,0,0,10,5,1,1,1,0,27,7,0,0,0,0,"peavj001","6","18"
"825","CHA201404160","BOS",20140416,6,44,6,2,0,0,6,0,3,2,15,1,5,2,0,1,0,16,7,3,3,1,0,42,12,2,0,1,0,"dankj001","6","18"
"826","CHA201404160","CHA",20140416,4,52,10,0,0,1,3,0,0,1,3,0,15,2,0,1,0,10,9,6,6,1,0,42,16,0,0,1,0,"buchc001","6","18"
"827","CHA201404170","BOS",20140417,3,30,5,1,0,1,3,0,0,1,5,1,11,0,0,1,0,6,2,1,1,0,0,27,8,0,0,0,0,"salec001","7","21"
"828","CHA201404170","CHA",20140417,1,33,8,2,0,0,1,1,0,0,0,0,10,0,0,0,0,6,3,3,3,0,0,27,8,0,0,2,0,"lestj001","8","24"
"829","CHA201404250","CHA",20140425,9,36,12,2,0,2,9,0,0,0,3,0,6,1,0,1,0,4,5,6,6,1,0,27,14,0,1,3,0,"archc001","7","18"
"830","CHA201404250","TBA",20140425,6,33,10,1,0,1,6,0,0,0,11,0,7,0,1,3,0,11,4,9,9,0,0,26,14,0,0,2,0,"johne003","2","5"
"831","CHA201404260","CHA",20140426,0,30,5,1,0,0,0,1,0,0,3,0,2,0,0,1,0,7,3,4,4,1,0,27,7,1,0,0,0,"ramoc001","6","15"
"832","CHA201404260","TBA",20140426,4,37,9,3,1,0,4,0,0,0,4,0,8,0,0,0,0,10,3,0,0,1,0,27,14,0,0,1,0,"dankj001","6","17"
"833","CHA201404270","CHA",20140427,9,36,11,2,0,1,6,0,0,0,2,0,8,1,0,0,0,5,2,1,1,1,0,27,16,1,0,4,0,"pricd001","7","18"
"834","CHA201404270","TBA",20140427,2,30,7,0,0,0,1,0,0,1,4,0,3,0,0,3,0,6,3,7,7,0,0,24,6,4,0,0,0,"carrs001","8","22"
"835","CHA201404280","CHA",20140428,7,33,12,3,1,1,7,1,0,0,6,0,9,1,2,0,0,9,3,2,2,0,0,27,8,3,0,0,0,"odorj001","5","13"
"836","CHA201404280","TBA",20140428,3,33,7,3,0,0,2,1,1,0,3,0,6,1,0,0,0,8,5,6,6,0,0,24,8,1,0,1,0,"riena001","6","18"
"837","CHA201404290","CHA",20140429,3,32,7,3,1,0,3,0,0,0,4,1,7,0,1,1,0,6,3,3,3,1,0,27,8,1,0,1,0,"verlj001","7","21"
"838","CHA201404290","DET",20140429,4,36,9,0,0,0,4,0,0,0,0,0,14,1,0,1,0,5,3,3,3,0,0,27,8,0,0,1,0,"quinj001","6","18"
"839","CHA201404300","CHA",20140430,1,33,6,3,0,0,1,0,0,0,3,0,9,0,0,0,0,8,5,4,4,0,0,27,6,1,0,0,0,"schem001","6","18"
"840","CHA201404300","DET",20140430,5,34,8,3,0,0,5,0,2,0,5,0,10,0,0,0,0,9,4,1,1,0,0,27,12,0,0,0,0,"noesh001","4","11"
"841","CHA201405070","CHA",20140507,8,34,11,4,0,1,8,0,0,0,6,0,7,0,0,0,0,8,3,3,3,0,0,27,7,0,0,1,0,"woodt004","5","12"
"842","CHA201405070","CHN",20140507,3,31,4,2,0,1,3,0,0,0,2,0,11,0,0,0,0,3,4,8,8,0,0,24,8,1,0,0,0,"dankj001","6","18"
"843","CHA201405080","CHA",20140508,5,39,13,0,0,0,5,0,0,1,3,0,9,0,0,0,0,11,4,12,12,1,0,27,9,1,1,1,0,"arrij001","4","12"
"844","CHA201405080","CHN",20140508,12,42,15,1,2,3,12,0,0,4,6,0,8,0,0,1,0,13,6,4,4,0,0,27,15,1,1,1,0,"carrs001","5","12"
"845","CHA201405090","ARI",20140509,3,33,4,1,0,1,3,0,0,0,2,0,5,1,0,0,0,5,3,9,9,0,0,24,7,0,0,1,0,"riena001","6","17"
"846","CHA201405090","CHA",20140509,9,38,15,1,1,3,9,0,0,0,1,0,10,0,0,1,0,6,4,3,3,0,1,27,7,2,0,0,0,"mccab001","4","10"
"847","CHA201405100","ARI",20140510,4,35,12,3,1,0,4,0,1,0,3,1,5,1,0,2,0,8,3,3,3,1,0,27,9,0,0,1,0,"quinj001","6","18"
"848","CHA201405100","CHA",20140510,3,33,7,1,0,1,3,0,0,0,0,0,9,1,0,1,0,3,3,4,4,0,0,27,13,0,0,2,0,"milew001","7","21"
"849","CHA201405110","ARI",20140511,5,36,10,1,1,2,5,0,0,1,5,1,8,3,0,2,0,10,5,1,1,1,0,27,11,0,0,1,0,"noesh001","6","18"
