"","GAME_ID","Team","Date","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP","PITCH_ID","PITCH_INN_CT","PITCH_OUTS","STRIKEOUTS"
"18","ANA201204210","BAL",20120421,3,31,5,0,1,1,3,0,0,0,0,0,5,0,0,1,0,1,4,5,5,1,1,24,8,3,0,0,0,"weavj003","9","27","5"
"19","ANA201204220","ANA",20120422,2,35,7,3,0,1,2,0,0,0,3,0,10,0,0,2,0,6,4,3,3,0,0,30,13,0,0,0,0,"chenw001","7","19","5"
"20","ANA201204220","BAL",20120422,3,36,9,0,0,0,3,1,0,0,3,0,9,1,2,0,0,7,4,2,2,0,0,30,11,0,0,2,0,"hared001","8","22","9"
"21","ANA201204300","ANA",20120430,4,31,8,2,0,2,4,0,0,0,1,0,2,0,0,0,0,4,3,3,3,0,0,27,14,0,0,0,0,"blacn001","6","18","2"
"22","ANA201204300","MIN",20120430,3,35,8,1,0,0,3,0,0,1,1,0,4,2,0,0,0,7,3,4,4,0,0,24,8,0,0,1,0,"wilsc004","8","22","4"
"23","ANA201205010","ANA",20120501,4,28,7,0,1,2,4,1,0,1,3,1,5,1,0,1,0,5,1,0,0,0,0,27,15,0,0,1,0,"lirif001","6","16","5"
"24","ANA201205010","MIN",20120501,0,28,3,0,0,0,0,0,0,0,1,0,6,0,0,1,0,2,3,4,4,0,0,24,14,0,0,1,0,"willj003","9","27","6"
"25","ANA201205020","ANA",20120502,9,37,15,3,0,2,9,1,0,1,1,0,4,2,0,1,0,7,1,0,0,0,0,27,6,0,1,0,0,"hendl001","3","7","1"
"26","ANA201205020","MIN",20120502,0,28,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,2,6,9,9,0,0,24,7,0,0,1,0,"weavj003","9","27","9"
"27","ANA201205030","ANA",20120503,0,28,3,1,0,0,0,0,0,0,0,0,8,0,0,2,0,1,3,3,3,0,0,27,10,1,0,3,0,"morrb001","9","27","8"
"28","ANA201205030","TOR",20120503,5,33,8,0,0,1,3,0,0,0,2,0,7,0,0,3,0,3,1,0,0,0,0,27,13,0,0,2,0,"hared001","7","21","5"
"29","ANA201205040","ANA",20120504,0,31,6,2,0,0,0,0,0,0,1,0,3,0,0,2,0,5,2,4,4,0,0,27,11,2,0,0,0,"alvah001","9","27","3"
"30","ANA201205040","TOR",20120504,4,34,5,1,0,1,4,0,0,0,3,1,11,1,0,0,0,6,1,0,0,0,0,27,14,0,0,2,0,"sante001","8","24","10"
"31","ANA201205050","ANA",20120505,6,36,13,2,0,2,6,0,1,0,5,0,4,0,0,3,0,12,2,2,2,0,0,27,9,0,0,1,0,"drabk001","6","15","2"
"32","ANA201205050","TOR",20120505,2,31,6,1,0,1,2,0,0,0,4,0,12,1,1,1,0,6,4,6,6,2,0,24,12,3,0,3,0,"wilsc004","8","24","9"
"33","ANA201205060","ANA",20120506,4,34,10,2,0,1,4,0,0,0,0,0,9,1,0,0,0,6,5,2,2,0,0,27,8,1,0,3,0,"hutcd001","6","16","6"
"34","ANA201205060","TOR",20120506,3,33,9,1,0,0,3,0,1,0,2,0,6,0,0,1,0,6,5,4,4,0,1,24,5,0,0,0,0,"willj003","7","20","4"
"35","ANA201205140","ANA",20120514,0,34,8,0,0,0,0,0,0,0,1,0,5,2,0,1,0,8,4,5,5,1,0,27,10,0,0,1,0,"rosst001","6","18","2"
"36","ANA201205140","OAK",20120514,5,33,8,3,0,1,5,0,1,1,6,1,6,2,0,1,0,9,4,0,0,1,0,27,13,0,0,1,0,"hared001","6","18","5"
"37","ANA201205150","ANA",20120515,4,34,12,1,0,1,4,0,0,0,1,0,3,1,0,1,0,7,3,0,0,0,0,27,10,0,0,0,0,"colob001","7","20","3"
"38","ANA201205150","OAK",20120515,0,32,5,2,0,0,0,0,0,0,3,0,11,2,0,0,0,8,3,4,4,0,0,24,12,1,0,1,0,"sante001","8","23","9"
"39","ANA201205160","ANA",20120516,7,31,12,2,0,2,7,0,1,0,2,0,5,0,1,1,0,3,2,2,2,1,0,27,14,0,0,2,0,"floyg001","6","18","4"
"40","ANA201205160","CHA",20120516,2,36,10,1,0,1,2,0,0,0,0,0,8,0,0,2,0,7,3,7,7,0,0,24,10,0,0,1,0,"willj003","8","24","5"
"41","ANA201205170","ANA",20120517,1,33,6,1,0,1,1,0,0,0,3,0,10,1,0,0,0,8,5,3,3,0,0,27,13,1,0,4,0,"salec001","6","16","7"
"42","ANA201205170","CHA",20120517,6,35,13,0,0,1,6,1,0,1,7,0,6,0,1,3,0,11,4,1,1,0,0,27,6,0,0,0,0,"wilsc004","4","11","3"
"43","ANA201205280","ANA",20120528,9,37,15,2,1,2,9,1,1,0,2,0,5,0,0,0,0,8,6,5,5,0,0,27,9,3,0,0,0,"hughp001","6","16","3"
"44","ANA201205280","NYA",20120528,8,38,10,2,0,2,6,0,2,0,6,1,8,0,0,0,0,11,5,9,9,0,0,24,7,1,0,0,0,"weavj003","1","0","0"
"45","ANA201205290","ANA",20120529,5,34,11,0,1,2,5,1,0,0,0,0,4,1,0,0,0,6,3,1,1,0,0,27,6,1,0,0,0,"petta001","8","21","3"
"46","ANA201205290","NYA",20120529,1,37,9,1,0,0,1,0,0,1,2,0,10,0,0,0,0,12,2,5,5,0,0,24,15,0,0,0,0,"hared001","8","21","7"
"47","ANA201205300","ANA",20120530,5,35,11,1,0,1,5,0,1,1,4,0,5,0,0,2,0,9,5,6,6,0,0,27,11,0,0,1,0,"novai001","7","20","2"
"48","ANA201205300","NYA",20120530,6,32,7,1,1,2,6,0,1,1,1,0,6,1,0,1,0,2,4,5,5,0,0,27,12,0,0,2,0,"sante001","5","15","4"
"49","ANA201206010","ANA",20120601,4,30,6,1,1,0,4,0,1,1,1,0,6,0,0,0,0,5,3,2,2,0,0,27,13,1,0,3,0,"lewic001","7","20","5"
"50","ANA201206010","TEX",20120601,2,33,8,2,0,0,2,0,0,0,2,0,7,3,0,3,0,6,3,2,2,0,0,24,5,1,0,0,0,"willj003","7","21","4"
"51","ANA201206020","ANA",20120602,3,32,7,1,0,0,3,0,1,0,3,0,7,3,0,0,0,9,5,1,1,0,0,27,11,2,0,4,0,"darvy001","7","19","7"
"52","ANA201206020","TEX",20120602,2,31,8,2,0,0,1,0,1,0,7,0,10,0,1,3,0,10,3,2,2,0,0,24,8,3,1,0,0,"wilsc004","6","18","5"
"53","ANA201206030","ANA",20120603,3,33,6,2,0,1,3,0,0,0,5,0,4,0,0,0,0,8,5,7,7,0,0,27,6,1,0,0,0,"harrm001","7","20","3"
"54","ANA201206030","TEX",20120603,7,39,14,4,0,1,7,2,0,1,6,0,6,2,0,0,0,14,4,3,3,0,0,27,11,0,0,0,0,"hared001","5","15","2"
"55","ANA201206040","ANA",20120604,6,37,12,2,0,2,6,0,2,1,4,0,14,0,1,0,0,11,4,8,8,1,0,27,12,0,0,0,0,"vargj001","6","17","8"
"56","ANA201206040","SEA",20120604,8,36,10,3,0,1,8,0,0,0,8,1,3,0,1,0,0,9,4,5,5,0,0,27,6,0,1,1,0,"sante001","5","14","1"
"57","ANA201206050","ANA",20120605,6,33,11,2,0,3,6,0,0,0,1,0,3,1,0,2,0,4,3,1,1,1,0,27,8,0,0,0,0,"beavb001","5","15","2"
"58","ANA201206050","SEA",20120605,1,32,5,1,0,1,1,0,0,0,3,0,10,0,0,0,0,7,2,6,6,0,0,24,14,0,0,2,0,"richg002","7","21","8"
"59","ANA201206060","ANA",20120606,6,32,10,3,0,1,6,1,1,0,6,1,4,0,0,2,0,7,4,6,6,1,0,27,12,1,0,0,0,"noesh001","5","12","1"
"60","ANA201206060","SEA",20120606,8,40,12,3,0,1,8,0,0,1,2,0,7,1,0,0,0,8,5,6,6,1,0,27,13,2,0,3,0,"willj003","6","17","6"
"61","ANA201206150","ANA",20120615,0,29,3,2,0,0,0,0,0,1,2,0,10,0,0,1,0,5,3,5,5,0,0,27,6,1,0,1,0,"cahit001","8","21","8"
"62","ANA201206150","ARI",20120615,5,38,12,4,0,1,5,0,0,0,2,1,9,0,0,1,1,9,3,0,0,0,0,27,11,0,0,1,0,"hared001","7","19","5"
"63","ANA201206160","ANA",20120616,2,32,10,2,0,1,2,1,0,0,3,0,8,0,0,1,0,10,1,0,0,0,0,27,8,0,0,0,0,"saunj001","6","18","4"
"64","ANA201206160","ARI",20120616,0,28,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,3,2,2,0,0,24,5,0,0,1,0,"sante001","9","27","5"
"65","ANA201206170","ANA",20120617,2,30,6,2,0,1,2,1,0,1,0,0,6,0,0,0,0,6,2,0,0,0,0,27,10,0,0,1,0,"kenni001","8","24","6"
"66","ANA201206170","ARI",20120617,0,29,4,0,0,0,0,0,0,1,4,0,6,1,1,1,0,7,1,2,2,0,0,24,9,1,0,0,0,"richg002","9","24","5"
"67","ANA201206180","ANA",20120618,3,30,6,1,0,1,3,0,2,1,4,0,7,3,0,1,0,7,5,5,5,0,0,27,13,0,0,1,0,"cainm001","5","15","4"
"68","ANA201206180","SFN",20120618,5,38,13,2,1,0,5,1,0,0,3,0,5,3,0,1,0,10,5,3,3,0,0,27,10,0,0,1,0,"willj003","4","10","1"
"69","ANA201206190","ANA",20120619,12,33,14,2,1,1,12,1,2,0,6,1,6,1,0,2,0,6,5,3,3,1,0,27,8,2,0,2,0,"zitob001","4","10","1"
"70","ANA201206190","SFN",20120619,5,39,13,2,0,0,5,0,1,0,1,0,6,0,0,2,0,9,4,12,12,0,0,24,11,1,0,2,0,"wilsc004","7","19","3"
"71","ANA201206200","ANA",20120620,6,34,11,4,0,3,6,1,0,2,0,0,6,0,0,0,0,7,4,0,0,0,0,27,8,0,0,0,0,"voger001","7","21","6"
"72","ANA201206200","SFN",20120620,0,30,4,0,0,0,0,0,0,0,2,0,7,0,1,0,0,5,2,6,6,0,0,24,9,0,0,0,0,"weavj003","6","18","3"
"73","ANA201206220","ANA",20120622,8,33,12,3,1,1,8,1,1,0,3,0,8,0,0,1,0,6,5,5,5,0,0,27,9,0,0,2,0,"billc001","5","15","5"
"74","ANA201206220","LAN",20120622,5,37,12,0,0,1,5,0,0,0,4,0,6,1,0,2,0,9,5,8,8,1,0,24,14,1,0,1,0,"hared001","5","15","5"
"75","ANA201206230","ANA",20120623,1,33,8,1,0,0,1,0,0,1,0,0,6,1,0,2,0,6,2,2,2,1,0,27,8,2,0,1,0,"capuc001","7","21","4"
"76","ANA201206230","LAN",20120623,3,32,4,0,1,0,1,0,0,0,0,0,11,1,0,1,0,2,3,1,1,0,0,27,11,0,1,2,0,"sante001","8","24","10"
"77","ANA201206240","ANA",20120624,5,32,10,1,0,1,5,1,0,1,5,0,1,1,0,1,0,10,3,3,3,0,0,27,13,0,0,2,0,"haraa001","6","18","0"
"78","ANA201206240","LAN",20120624,3,32,10,3,0,0,3,1,1,0,3,0,8,1,1,2,0,7,4,5,5,1,0,24,11,1,0,1,0,"richg002","7","20","5"
"79","ANA201207050","ANA",20120705,9,31,11,1,0,0,8,1,2,0,4,0,5,4,0,1,0,5,6,7,7,1,0,27,10,0,0,0,0,"arrij001","4","11","3"
"80","ANA201207050","BAL",20120705,7,37,11,0,0,3,7,0,0,1,3,0,7,1,0,0,0,7,5,9,9,0,0,24,9,2,1,1,0,"richg002","5","13","3"
"81","ANA201207060","ANA",20120706,2,31,5,0,1,2,2,0,0,0,3,1,7,0,0,1,0,5,3,3,3,0,0,27,11,0,0,0,0,"gonzm003","7","21","6"
"82","ANA201207060","BAL",20120706,3,30,5,1,0,1,3,0,0,0,3,0,7,0,2,0,0,3,4,2,2,0,0,27,8,0,0,1,0,"wilsc004","7","21","4"
"83","ANA201207070","ANA",20120707,3,30,6,1,0,0,3,0,0,1,4,1,4,0,0,0,0,8,2,0,0,0,0,27,9,1,0,0,0,"hammj002","7","20","4"
"84","ANA201207070","BAL",20120707,0,29,3,1,0,0,0,0,0,0,1,0,6,0,1,0,0,3,3,3,3,0,0,24,9,1,0,0,0,"weavj003","8","24","5"
"85","ANA201207080","ANA",20120708,6,29,6,1,0,4,6,0,0,0,4,0,6,0,0,0,0,3,5,0,0,0,0,27,7,0,0,0,0,"chenw001","5","12","5"
"86","ANA201207080","BAL",20120708,0,32,5,1,0,0,0,0,0,0,2,0,11,0,0,0,0,7,4,6,6,0,0,24,7,0,0,1,0,"millb001","5","15","6"
"87","ANA201207200","ANA",20120720,6,31,10,3,0,2,6,0,0,0,1,0,1,0,0,2,0,2,3,1,1,0,0,27,12,0,0,1,0,"holld003","7","20","0"
"88","ANA201207200","TEX",20120720,1,35,9,1,0,1,1,0,0,0,1,0,5,0,0,1,0,8,2,6,6,0,0,24,15,0,0,2,0,"weavj003","7","21","4"
"89","ANA201207210","ANA",20120721,2,30,4,0,0,0,2,0,0,1,4,0,13,2,0,0,0,6,4,9,9,0,0,27,10,0,0,0,0,"darvy001","7","21","11"
"90","ANA201207210","TEX",20120721,9,42,15,3,0,5,9,0,0,0,2,0,3,1,0,0,0,8,3,2,2,0,0,27,5,0,0,1,0,"sante001","2","5","0"
"91","ANA201207220","ANA",20120722,7,37,15,4,1,2,6,0,0,1,2,0,4,0,0,2,0,9,4,4,4,0,0,27,12,0,0,0,0,"harrm001","7","18","4"
"92","ANA201207220","TEX",20120722,4,32,6,1,0,1,4,0,1,1,5,0,8,0,0,0,0,8,4,7,7,0,0,24,16,0,1,2,0,"hared001","6","18","3"
"93","ANA201207230","ANA",20120723,6,34,9,3,0,0,6,0,0,1,3,0,7,3,0,0,0,8,3,3,3,1,0,27,6,0,0,1,0,"chenb001","6","16","3"
"94","ANA201207230","KCA",20120723,3,34,11,1,0,0,3,1,1,0,1,0,8,1,1,1,0,7,4,6,6,0,0,24,11,1,0,0,0,"wilsc004","7","20","6"
"95","ANA201207240","ANA",20120724,1,29,4,0,0,0,1,0,0,0,5,0,5,0,0,3,0,6,2,4,4,1,0,27,15,0,0,0,0,"smitw002","7","21","4"
"96","ANA201207240","KCA",20120724,4,36,9,2,1,1,4,0,0,0,3,0,5,3,0,0,0,8,3,1,1,0,0,27,12,1,0,3,0,"richg002","5","15","2"
"97","ANA201207250","ANA",20120725,11,36,17,4,0,3,10,2,0,1,2,0,4,0,1,2,0,6,6,6,6,0,0,27,3,1,0,0,0,"hochl001","4","9","2"
"98","ANA201207250","KCA",20120725,6,35,7,1,0,2,6,0,0,2,4,0,13,0,0,0,0,8,3,9,9,2,0,24,14,2,0,2,0,"weavj003","5","15","8"
"99","ANA201207270","ANA",20120727,3,30,9,1,0,0,3,0,0,0,0,0,5,2,1,1,0,3,4,1,1,0,0,27,7,0,0,0,0,"cobba001","7","21","3"
"100","ANA201207270","TBA",20120727,1,33,6,3,0,1,1,0,0,0,1,0,9,1,0,0,0,6,2,3,3,1,0,24,15,0,0,1,0,"hared001","7","18","6"
"101","ANA201207280","ANA",20120728,0,32,5,1,0,0,0,0,0,1,2,0,11,0,0,0,0,8,3,2,2,0,0,27,10,2,0,1,0,"moorm003","7","19","6"
"102","ANA201207280","TBA",20120728,3,30,4,1,0,1,2,0,1,0,3,0,9,3,1,0,0,4,4,0,0,0,0,27,8,1,0,0,0,"wilsc004","7","20","7"
"103","ANA201207290","ANA",20120729,0,28,4,0,0,0,0,2,0,0,0,0,8,0,0,1,0,3,3,2,2,2,0,27,14,0,0,1,0,"hellj001","6","18","5"
"104","ANA201207290","TBA",20120729,2,31,7,2,0,0,1,1,0,0,2,0,9,0,1,1,0,5,4,0,0,0,0,27,12,0,0,1,0,"greiz001","7","21","8"
"105","ANA201208100","ANA",20120810,6,30,6,3,0,1,5,1,1,0,3,2,5,1,0,0,0,4,4,4,4,0,0,27,8,2,0,2,0,"hernf002","7","21","3"
"106","ANA201208100","SEA",20120810,5,33,6,1,0,2,5,0,0,1,1,0,11,0,0,1,0,3,2,5,5,1,0,25,9,2,0,0,0,"sante001","7","19","6"
"107","ANA201208110","ANA",20120811,4,33,8,0,0,2,4,0,0,0,1,0,7,0,0,2,0,3,2,5,5,1,0,27,12,3,0,2,0,"iwakh001","8","21","4"
"108","ANA201208110","SEA",20120811,7,35,10,0,0,1,6,0,1,0,3,0,2,1,0,1,0,5,3,4,4,1,0,27,14,0,0,2,0,"hared001","4","10","0"
"109","ANA201208120","ANA",20120812,1,32,7,1,1,0,1,0,1,0,1,0,6,1,0,1,0,6,3,4,4,0,0,27,6,0,0,0,0,"vargj001","9","25","5"
"110","ANA201208120","SEA",20120812,4,31,5,0,1,2,4,0,0,0,4,0,10,2,1,0,0,4,2,1,1,0,0,27,9,0,0,1,0,"weavj003","7","21","5"
"111","ANA201208130","ANA",20120813,2,33,9,0,0,1,2,0,0,0,4,0,9,2,0,2,0,8,4,5,5,1,0,27,10,1,0,0,0,"mastj001","7","18","4"
"112","ANA201208130","CLE",20120813,6,36,11,0,0,1,5,0,1,0,2,0,8,0,1,0,0,6,5,2,2,0,0,27,10,0,0,3,0,"wilsc004","7","20","5"
"113","ANA201208140","ANA",20120814,9,36,13,2,0,2,9,0,0,1,3,0,7,1,0,1,0,7,4,6,6,0,0,27,10,0,0,2,0,"jimeu001","4","12","4"
"114","ANA201208140","CLE",20120814,6,36,11,1,0,2,6,0,0,1,1,0,6,0,0,1,0,5,3,9,9,1,0,24,8,0,0,1,0,"greiz001","7","21","5"
"115","ANA201208150","ANA",20120815,8,32,11,1,1,2,7,0,1,1,2,0,0,1,1,1,0,4,3,4,4,0,0,27,11,0,0,0,0,"carmf001","6","18","0"
"116","ANA201208150","CLE",20120815,4,32,6,1,0,1,4,0,0,0,2,0,7,0,1,0,0,3,3,5,5,1,0,24,17,3,0,1,0,"sante001","7","21","4"
"117","ANA201208160","ANA",20120816,0,31,5,2,0,0,0,0,0,0,2,0,9,0,0,1,0,6,3,7,7,0,0,27,7,0,0,0,0,"pricd001","7","21","8"
"118","ANA201208160","TBA",20120816,7,34,8,1,0,3,7,0,1,0,2,0,9,0,0,0,0,3,3,0,0,1,0,27,10,0,0,1,0,"hared001","4","11","2"
"119","ANA201208170","ANA",20120817,3,34,10,0,1,2,3,0,0,0,0,0,9,0,0,2,0,4,5,12,12,1,0,27,11,0,0,2,0,"shiej002","6","18","8"
"120","ANA201208170","TBA",20120817,12,41,17,3,1,3,12,0,1,0,4,0,6,0,0,2,0,7,4,3,3,1,0,27,10,0,0,3,0,"weavj003","4","9","2"
"121","ANA201208180","ANA",20120818,8,41,15,2,0,2,8,0,0,1,3,0,7,3,0,1,0,10,6,9,9,0,0,27,9,0,1,0,0,"cobba001","3","8","1"
"122","ANA201208180","TBA",20120818,10,35,10,2,0,2,10,0,1,0,4,0,8,0,1,0,0,3,7,8,8,1,0,27,17,0,0,1,0,"wilsc004","5","14","4"
"123","ANA201208190","ANA",20120819,3,33,7,1,0,2,3,0,0,0,3,0,5,1,0,1,0,6,5,8,8,0,0,27,9,0,0,1,0,"moorm003","7","19","5"
"124","ANA201208190","TBA",20120819,8,36,11,2,0,1,8,1,0,1,5,1,13,3,0,1,0,8,4,3,3,0,0,27,11,1,0,1,0,"greiz001","6","18","8"
"125","ANA201208280","ANA",20120828,6,31,7,1,0,2,6,0,2,1,4,0,6,1,0,0,0,6,3,4,4,0,0,27,10,2,0,2,0,"buchc001","7","21","5"
"126","ANA201208280","BOS",20120828,5,33,9,1,0,1,4,0,1,0,2,0,6,2,1,2,0,4,2,6,6,0,0,26,8,1,0,0,0,"weavj003","7","21","5"
"127","ANA201208290","ANA",20120829,10,37,14,6,0,2,9,0,0,0,4,1,8,0,0,1,0,7,4,3,3,0,0,27,10,1,0,0,0,"stewz001","3","9","2"
"128","ANA201208290","BOS",20120829,3,37,11,0,0,0,2,0,1,0,2,0,6,2,0,0,0,10,4,10,10,0,0,24,8,1,0,1,0,"wilsc004","6","18","4"
"129","ANA201208300","ANA",20120830,5,32,9,1,0,0,4,0,0,0,3,0,2,0,0,1,0,6,3,2,2,0,0,27,8,0,1,0,0,"lestj001","8","24","2"
"130","ANA201208300","BOS",20120830,2,33,7,1,0,1,2,0,1,0,3,0,9,0,0,0,0,8,1,5,5,0,0,24,11,0,0,1,0,"greiz001","7","21","7"
"131","ANA201209070","ANA",20120907,3,34,8,3,1,0,3,0,0,0,0,0,9,0,0,0,0,5,5,2,2,0,0,27,2,0,0,0,0,"schem001","8","24","9"
"132","ANA201209070","DET",20120907,2,33,6,1,0,2,2,0,0,0,2,0,13,1,0,0,0,6,2,3,3,0,0,26,10,0,0,0,0,"sante001","7","20","10"
"133","ANA201209080","ANA",20120908,6,33,11,5,0,1,6,0,0,0,2,0,3,1,1,1,0,5,2,0,0,0,0,27,11,1,0,3,0,"verlj001","6","18","3"
"134","ANA201209080","DET",20120908,1,29,4,0,0,0,1,0,0,0,2,0,6,0,0,2,0,3,2,6,6,0,0,24,14,0,0,1,0,"wilsc004","8","23","6"
"135","ANA201209090","ANA",20120909,3,31,7,2,0,2,3,0,0,0,1,0,7,0,0,0,0,5,3,2,2,1,0,27,7,2,0,1,0,"sanca004","7","21","6"
"136","ANA201209090","DET",20120909,2,30,5,1,0,1,2,1,0,0,3,0,10,0,1,1,0,5,2,3,3,1,0,24,6,0,0,0,0,"greiz001","7","21","7"
"137","ANA201209100","ANA",20120910,1,31,5,1,0,0,1,0,0,0,2,0,4,1,0,1,0,5,5,3,3,1,0,27,9,0,0,1,0,"parkj001","7","21","2"
"138","ANA201209100","OAK",20120910,3,33,6,0,1,2,3,0,0,0,2,0,8,0,0,1,0,5,3,1,1,0,0,27,11,2,0,1,0,"hared001","7","19","4"
"139","ANA201209110","ANA",20120911,5,37,9,0,0,2,5,0,0,1,3,0,9,1,0,1,0,9,6,5,5,0,0,27,8,1,0,0,0,"strad003","7","20","8"
"140","ANA201209110","OAK",20120911,6,34,8,0,1,2,5,0,1,0,3,0,10,0,0,0,0,5,5,5,5,0,0,27,7,2,0,1,0,"willj003","4","10","4"
"141","ANA201209120","ANA",20120912,1,34,8,1,0,1,1,0,0,0,0,0,6,0,0,0,0,6,5,3,3,0,0,27,8,1,0,0,0,"grifa002","8","24","6"
"142","ANA201209120","OAK",20120912,4,37,9,3,0,1,3,0,0,0,4,0,6,2,0,0,0,10,3,1,1,0,0,27,8,0,0,0,0,"sante001","6","18","6"
"143","ANA201209130","ANA",20120913,6,33,11,3,0,1,5,0,0,0,2,0,6,0,0,2,0,5,3,0,0,0,0,27,6,0,0,1,0,"andeb004","7","20","5"
"144","ANA201209130","OAK",20120913,0,30,4,1,0,0,0,0,0,1,1,0,12,2,0,1,0,5,3,6,6,0,0,24,12,0,1,2,0,"weavj003","7","21","9"
"145","ANA201209180","ANA",20120918,11,33,11,1,0,0,9,0,1,2,6,0,2,2,0,1,0,7,3,3,3,0,0,27,8,1,0,2,0,"dempr002","4","10","0"
"146","ANA201209180","TEX",20120918,3,33,7,0,0,2,3,0,0,0,1,0,2,0,0,2,0,4,7,11,11,2,0,24,16,1,0,1,0,"weavj003","7","21","2"
"147","ANA201209190","ANA",20120919,2,32,8,2,0,1,2,1,0,0,1,0,6,0,0,0,0,5,5,6,6,0,0,27,12,0,0,1,0,"holld003","7","21","4"
"148","ANA201209190","TEX",20120919,6,34,10,3,1,1,6,0,0,1,4,1,8,0,0,1,0,6,3,2,2,0,0,27,11,0,0,1,0,"wilsc004","3","8","2"
"149","ANA201209200","ANA",20120920,1,30,5,1,0,0,1,0,0,0,1,0,9,0,1,1,0,3,2,3,3,0,0,27,9,0,0,0,0,"darvy001","8","24","9"
"150","ANA201209200","TEX",20120920,3,33,7,0,0,1,3,0,1,0,0,0,8,0,0,0,0,4,2,1,1,0,0,27,9,0,0,2,0,"greiz001","8","24","8"
"151","ANA201209210","ANA",20120921,6,30,9,1,0,2,6,1,0,0,4,0,6,1,2,0,0,5,4,2,2,0,0,27,4,0,0,0,0,"peavj001","5","15","3"
"152","ANA201209210","CHA",20120921,2,32,5,1,0,1,2,0,0,0,1,0,12,1,0,0,0,4,4,6,6,0,0,24,9,0,0,1,0,"sante001","7","21","11"
"153","ANA201209220","ANA",20120922,4,29,7,2,0,0,4,1,0,0,5,0,5,1,0,1,0,7,5,2,2,0,0,27,11,0,0,2,0,"quinj001","5","15","3"
"154","ANA201209220","CHA",20120922,2,33,8,1,0,1,2,0,0,0,1,0,7,1,0,2,0,5,3,1,1,0,1,24,22,2,0,1,0,"hared001","7","18","4"
