"","GAME_ID","Team","Date","Score","AtB","1B","2B","3B","Hr","RBI","SH","SF","HP","W","IW","SO","SB","CS","GDP","AFCI","LB","PU","IER","TER","WP","B","PO","A","E","PB","DP","TP","PITCH_ID","PITCH_INN_CT","PITCH_OUTS","STRIKEOUTS"
"922","CHA201508140","CHN",20150814,6,35,10,2,1,3,6,0,1,0,2,0,9,0,1,0,0,5,5,5,5,0,0,27,14,0,0,1,0,"samaj001","6","18","5"
"923","CHA201508150","CHA",20150815,3,34,6,4,0,0,3,0,0,1,3,0,8,1,0,0,0,8,5,6,6,0,0,27,8,2,0,0,0,"arrij001","7","20","5"
"924","CHA201508150","CHN",20150815,6,37,12,4,0,0,5,1,0,0,3,1,9,0,0,0,0,8,3,2,2,2,0,27,15,2,0,1,0,"quinj001","6","18","4"
"925","CHA201508160","CHA",20150816,3,32,8,2,0,3,3,0,0,0,3,0,9,0,1,0,0,8,3,1,1,0,0,27,4,1,0,0,0,"hared001","5","14","4"
"926","CHA201508160","CHN",20150816,1,31,3,0,0,1,1,0,0,1,2,0,18,0,0,0,0,6,5,3,3,1,0,24,7,1,0,0,0,"salec001","7","21","15"
"927","CHA201508240","BOS",20150824,5,36,11,2,0,1,5,0,0,2,3,0,11,2,0,0,0,9,3,4,4,0,0,27,16,0,0,1,0,"samaj001","6","17","7"
"928","CHA201508240","CHA",20150824,4,33,8,3,0,1,4,0,0,0,1,0,4,0,0,1,0,3,3,5,5,0,0,27,8,0,1,0,0,"kellj001","8","22","4"
"929","CHA201508250","BOS",20150825,4,34,8,3,0,0,3,0,0,0,0,0,11,0,1,0,0,3,3,5,5,1,0,24,16,0,1,1,0,"quinj001","6","18","6"
"930","CHA201508250","CHA",20150825,5,36,15,1,1,0,5,0,0,0,1,0,4,0,0,1,0,8,4,3,3,0,0,27,13,2,0,0,0,"milew001","7","20","3"
"931","CHA201508260","BOS",20150826,3,32,7,0,0,1,3,0,1,1,3,0,9,0,1,0,0,7,3,0,0,1,0,27,10,0,0,0,0,"salec001","7","21","7"
"932","CHA201508260","CHA",20150826,0,33,6,2,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,3,3,1,0,27,11,0,0,0,0,"porcr001","7","21","5"
"933","CHA201508270","CHA",20150827,4,31,9,3,0,0,4,0,1,1,0,0,3,0,0,1,0,5,5,2,2,0,0,27,11,0,0,0,0,"eliar001","7","20","3"
"934","CHA201508270","SEA",20150827,2,33,7,1,0,1,2,0,0,0,3,0,8,0,0,0,0,7,2,3,3,0,0,24,11,1,0,2,0,"rodoc001","7","18","5"
"935","CHA201508280","CHA",20150828,0,30,4,1,0,0,0,0,0,0,1,0,6,0,0,1,0,4,3,2,2,1,0,27,10,1,0,1,0,"walkt004","7","19","6"
"936","CHA201508280","SEA",20150828,2,37,10,1,0,2,2,0,0,1,1,0,8,0,0,1,0,10,3,0,0,0,0,27,5,0,0,1,0,"dankj001","6","18","5"
"937","CHA201508290","CHA",20150829,6,37,11,1,0,0,6,0,0,0,7,0,10,0,0,1,0,11,4,6,6,0,0,27,11,1,0,0,0,"iwakh001","6","17","6"
"938","CHA201508290","SEA",20150829,7,37,13,3,0,1,6,1,2,0,4,0,9,0,0,0,0,10,4,6,6,0,0,27,7,0,0,1,0,"samaj001","6","17","8"
"939","CHA201508300","CHA",20150830,6,47,14,2,0,1,5,0,0,0,7,1,10,2,0,1,0,16,5,5,5,0,0,33,10,1,0,1,0,"olmoe001","5","15","2"
"940","CHA201508300","SEA",20150830,5,44,12,1,1,2,5,0,0,0,3,1,19,0,1,1,0,9,5,5,5,1,0,32,13,3,0,1,0,"quinj001","5","13","8"
"941","CHA201509070","CHA",20150907,2,29,3,0,1,0,2,0,1,1,5,0,9,1,0,0,0,7,3,3,3,0,0,27,11,0,0,1,0,"bauet001","7","21","6"
"942","CHA201509070","CLE",20150907,3,34,8,2,0,3,3,0,0,0,1,0,8,0,0,1,0,5,3,2,2,1,0,27,12,0,0,0,0,"salec001","7","21","8"
"943","CHA201509080","CHA",20150908,7,33,11,2,0,2,7,0,0,0,4,0,8,1,1,0,0,6,4,4,4,0,0,27,6,1,0,0,0,"carrc003","3","8","5"
"944","CHA201509080","CLE",20150908,4,36,8,2,0,2,4,0,0,0,2,0,11,0,0,0,0,7,7,7,7,1,0,24,8,0,0,0,0,"rodoc001","7","21","8"
"945","CHA201509090","CHA",20150909,4,35,7,1,0,3,4,0,0,0,1,0,11,1,0,0,0,5,4,4,4,0,0,27,10,1,0,1,0,"tomlj001","6","17","6"
"946","CHA201509090","CLE",20150909,6,38,12,3,1,2,4,0,0,0,2,0,6,0,0,1,0,7,4,4,4,0,0,27,12,1,0,0,0,"samaj001","7","20","5"
"947","CHA201509110","CHA",20150911,2,31,6,1,0,1,2,0,0,1,2,0,8,1,0,0,0,5,5,6,6,3,0,27,9,0,0,1,0,"sante001","7","21","6"
"948","CHA201509110","MIN",20150911,6,35,10,3,0,3,5,0,0,0,8,1,6,1,1,0,0,10,3,2,2,0,0,27,10,0,0,0,0,"johne003","5","15","6"
"949","CHA201509120","CHA",20150912,8,38,15,3,0,0,7,1,1,0,2,0,5,2,0,0,0,10,6,1,1,0,0,27,6,1,1,1,0,"milot001","4","11","3"
"950","CHA201509120","MIN",20150912,2,32,5,0,0,0,1,0,0,0,5,0,8,1,0,1,0,8,6,5,5,1,0,24,10,2,0,0,0,"quinj001","6","18","5"
"951","CHA201509130","CHA",20150913,0,31,5,1,0,0,0,0,0,0,1,0,8,0,0,1,0,5,5,7,7,1,0,27,8,2,1,1,0,"gibsk002","8","23","7"
"952","CHA201509130","MIN",20150913,7,41,15,2,0,1,7,0,0,0,3,0,10,0,1,1,0,10,3,0,0,0,0,27,14,0,0,1,0,"salec001","3","9","3"
"953","CHA201509140","CHA",20150914,8,55,16,2,0,2,8,1,0,1,10,2,19,0,0,1,0,18,7,5,5,1,0,42,11,1,1,1,0,"grays001","4","9","4"
"954","CHA201509140","OAK",20150914,7,48,6,1,0,3,6,0,0,0,7,0,16,1,0,1,1,7,8,8,8,0,0,41,15,0,0,1,0,"dankj001","7","21","6"
"955","CHA201509150","CHA",20150915,6,36,12,0,0,2,6,0,0,1,4,0,10,1,0,2,0,8,7,15,15,2,0,27,10,2,0,1,0,"brooa001","7","18","6"
"956","CHA201509150","OAK",20150915,17,46,19,5,1,2,16,0,0,2,7,0,8,0,0,1,0,11,3,6,6,0,0,27,10,0,0,2,0,"samaj001","4","9","3"
"957","CHA201509160","CHA",20150916,9,32,8,2,1,3,9,0,0,0,6,0,3,0,0,0,0,5,3,4,4,1,0,27,6,0,0,1,0,"martc008","4","9","2"
"958","CHA201509160","OAK",20150916,4,33,8,1,0,2,4,0,1,1,4,0,6,0,0,0,0,8,6,9,9,1,0,24,10,0,0,0,0,"johne003","6","18","3"
"959","CHA201509170","CHA",20150917,2,34,8,0,0,1,2,0,0,0,3,0,7,0,0,1,0,8,3,4,4,0,0,27,9,1,0,1,0,"nolis001","5","15","4"
"960","CHA201509170","OAK",20150917,4,32,7,2,0,1,4,0,0,0,2,0,7,1,1,1,0,3,3,2,2,0,1,27,9,0,0,1,0,"quinj001","7","21","6"
"961","CHA201509290","CHA",20150929,4,32,10,1,0,1,4,0,0,0,3,0,5,0,0,2,0,7,4,2,2,0,0,27,7,0,0,1,0,"cuetj001","6","18","2"
"962","CHA201509290","KCA",20150929,2,35,9,0,0,2,2,0,0,0,1,0,4,0,0,1,0,7,3,4,4,2,0,24,14,0,0,2,0,"samaj001","7","21","3"
"963","CHA201509300","CHA",20150930,3,42,13,1,0,1,3,0,0,0,2,0,7,1,0,1,0,11,2,5,5,0,0,30,8,2,1,0,0,"volqe001","6","18","5"
"964","CHA201509300","KCA",20150930,5,39,7,0,0,3,5,0,0,0,2,0,10,0,0,0,0,6,5,3,3,1,0,30,11,1,0,1,0,"quinj001","9","27","8"
"965","CHA201510010","CHA",20151001,4,33,8,1,0,0,3,0,0,0,4,0,6,0,1,0,0,6,4,6,6,0,0,27,11,1,0,1,0,"medlk001","6","18","4"
"966","CHA201510010","KCA",20151001,6,37,13,2,1,0,6,0,1,0,4,0,5,2,0,1,0,9,5,3,3,0,0,27,10,1,0,0,0,"dankj001","5","15","2"
"967","CHA201510020","CHA",20151002,2,27,5,1,0,0,2,0,0,2,1,0,1,0,0,1,0,4,3,1,1,0,0,27,11,0,1,1,0,"simoa001","8","24","1"
"968","CHA201510020","DET",20151002,1,31,5,2,0,1,1,0,0,1,1,0,9,0,0,1,0,5,1,2,2,2,0,24,13,0,0,1,0,"salec001","8","21","7"
"969","CHA201510030","CHA",20151003,4,35,8,3,0,0,4,0,0,0,4,1,10,2,0,0,0,9,5,3,3,1,0,27,4,0,1,1,0,"verlj001","6","18","9"
"970","CHA201510030","DET",20151003,3,32,8,2,0,1,3,2,0,0,4,0,7,0,0,1,0,8,3,4,4,2,0,26,11,2,0,0,0,"johne003","7","19","4"
"971","CHA201510040","CHA",20151004,0,30,3,1,1,0,0,0,0,0,2,0,4,0,0,1,0,5,5,6,6,0,0,27,4,0,0,0,0,"norrd002","5","15","3"
"972","CHA201510040","DET",20151004,6,34,8,1,2,0,6,0,1,0,7,0,10,0,0,0,0,9,5,0,0,0,0,27,11,1,0,1,0,"montf001","4","12","7"
"973","CHN201504080","CHN",20150408,2,24,2,0,1,0,2,1,1,1,1,0,11,0,0,0,0,2,5,0,0,0,0,27,7,0,0,0,0,"lynnl001","7","18","9"
"974","CHN201504080","SLN",20150408,0,31,4,1,0,0,0,0,0,0,3,0,8,0,0,0,0,7,3,1,1,0,0,24,4,1,0,0,0,"arrij001","7","21","7"
"975","CHN201504130","CHN",20150413,7,36,10,1,0,3,7,1,0,0,5,1,4,0,0,0,0,7,5,6,6,0,0,30,11,1,1,0,0,"leakm001","7","21","4"
"976","CHN201504130","CIN",20150413,6,42,13,4,1,0,6,0,0,0,0,0,7,1,0,0,0,6,5,7,7,1,0,28,15,0,0,0,0,"lestj001","6","18","4"
"977","CHN201504140","CHN",20150414,2,31,5,0,0,1,2,0,0,0,5,0,9,1,0,1,0,7,3,3,3,0,0,27,14,0,0,0,0,"desca001","7","21","5"
"978","CHN201504140","CIN",20150414,3,33,7,2,0,0,3,0,0,0,2,0,8,1,0,0,0,5,4,2,2,0,0,27,9,0,0,1,0,"arrij001","7","20","5"
"979","CHN201504150","CHN",20150415,5,32,11,2,0,1,5,1,1,1,4,1,6,1,1,1,0,10,4,0,0,0,0,27,9,0,0,1,0,"marqj001","4","12","6"
"980","CHN201504150","CIN",20150415,0,30,4,0,0,0,0,0,0,0,3,0,8,0,0,1,0,6,4,4,4,0,0,24,9,2,0,1,0,"woodt004","8","21","7"
"981","CHN201504170","CHN",20150417,4,34,7,3,0,0,2,1,0,0,3,1,12,1,0,0,0,7,5,5,5,0,0,27,11,1,0,2,0,"shiej002","6","18","9"
"982","CHN201504170","SDN",20150417,5,34,8,0,0,2,5,0,0,0,2,0,7,0,0,1,0,4,4,3,3,1,0,27,7,2,0,0,0,"hammj002","7","19","5"
"983","CHN201504180","CHN",20150418,7,43,12,1,0,2,6,0,0,0,8,1,12,4,0,1,0,13,6,6,6,1,0,33,13,1,0,0,0,"rosst001","6","17","9"
"984","CHN201504180","SDN",20150418,6,43,10,2,0,1,6,0,0,0,1,0,13,0,0,0,0,5,6,7,7,0,0,31,6,1,0,1,0,"hendk001","6","18","8"
"985","CHN201504190","CHN",20150419,2,35,7,1,0,0,2,0,0,1,2,0,8,1,0,0,0,9,4,5,5,0,0,27,13,0,0,0,0,"casha001","6","18","5"
"986","CHN201504190","SDN",20150419,5,36,10,0,0,2,5,0,0,0,2,0,5,1,0,0,0,6,4,0,0,0,0,27,6,2,0,0,0,"lestj001","6","16","4"
"987","CHN201504270","CHN",20150427,4,32,11,2,0,0,4,0,0,0,2,0,5,1,0,2,0,6,2,0,0,0,0,27,10,1,0,0,0,"worlv001","6","18","3"
"988","CHN201504270","PIT",20150427,0,31,4,0,0,0,0,1,0,0,0,0,8,0,0,0,0,5,2,4,4,0,0,24,13,0,0,3,0,"hammj002","8","24","7"
"989","CHN201504280","CHN",20150428,6,35,12,2,0,0,6,0,0,1,6,1,8,5,2,0,0,12,3,2,2,0,0,27,10,1,0,0,0,"lockj001","4","11","5"
"990","CHN201504280","PIT",20150428,2,32,5,1,0,1,2,0,0,0,0,0,11,0,0,0,0,3,4,5,5,0,0,24,8,2,0,0,0,"woodt004","7","21","9"
"991","CHN201504290","CHN",20150429,1,31,7,0,0,0,1,0,0,1,1,0,14,0,1,1,0,5,4,8,8,1,0,27,10,2,0,2,0,"coleg001","6","18","8"
"992","CHN201504290","PIT",20150429,8,40,14,3,1,0,7,0,0,1,5,1,11,2,0,1,0,11,4,0,0,0,0,27,9,2,0,2,0,"hendk001","5","15","6"
"993","CHN201505010","CHN",20150501,1,29,9,1,0,1,1,0,0,1,3,0,9,0,1,1,0,8,3,0,0,0,0,27,9,0,0,0,0,"peraw001","6","18","6"
"994","CHN201505010","MIL",20150501,0,30,4,1,0,0,0,1,0,1,1,0,8,1,0,0,0,6,3,1,1,0,0,24,8,0,0,2,0,"lestj001","7","21","4"
"995","CHN201505020","CHN",20150502,1,32,5,0,0,1,1,0,0,0,3,0,18,0,0,0,0,7,5,5,5,0,0,27,10,2,0,0,0,"fierm001","6","18","12"
"996","CHN201505020","MIL",20150502,6,34,9,1,1,1,5,2,0,0,3,1,11,3,1,0,0,6,4,1,1,0,0,27,4,0,0,0,0,"arrij001","5","15","6"
"997","CHN201505030","CHN",20150503,3,35,8,1,1,0,2,0,1,0,2,0,10,1,0,1,0,8,5,5,5,0,0,27,9,2,0,1,0,"nelsj004","7","20","6"
"998","CHN201505030","MIL",20150503,5,33,9,3,0,1,5,0,1,1,2,1,7,0,1,1,0,5,4,2,2,0,0,27,8,2,0,1,0,"hammj002","7","18","4"
"999","CHN201505110","CHN",20150511,4,28,6,0,0,2,4,1,0,1,6,1,8,1,1,0,0,8,4,3,3,1,0,27,11,0,0,2,0,"degrj001","5","15","5"
"1000","CHN201505110","NYN",20150511,3,31,6,0,0,2,3,0,0,0,5,0,7,1,0,1,0,6,5,4,4,0,0,24,9,1,0,0,0,"lestj001","6","18","6"
"1001","CHN201505120","CHN",20150512,6,35,11,4,1,2,6,0,0,0,7,1,9,0,0,0,0,12,2,1,1,0,0,27,9,0,0,2,0,"syndn001","6","16","6"
"1002","CHN201505120","NYN",20150512,1,28,5,0,0,0,1,0,1,0,2,0,12,0,0,2,0,3,4,6,6,1,0,24,5,0,0,0,0,"arrij001","8","24","10"
"1003","CHN201505130","CHN",20150513,2,29,7,1,0,0,2,0,0,1,4,2,10,0,0,2,0,7,3,1,1,0,0,27,7,0,0,2,0,"harvm001","7","21","9"
"1004","CHN201505130","NYN",20150513,1,30,6,1,0,0,1,1,0,2,1,0,7,1,0,2,0,6,3,2,2,1,0,25,12,0,0,2,0,"hammj002","8","24","6"
"1005","CHN201505140","CHN",20150514,6,31,6,1,0,1,5,0,0,2,2,0,3,1,0,0,0,5,6,5,5,0,0,27,3,0,0,0,0,"niesj001","7","19","2"
"1006","CHN201505140","NYN",20150514,5,37,10,1,0,3,5,0,0,0,1,0,14,1,0,0,0,6,4,4,4,0,0,24,10,1,1,0,0,"woodt004","5","13","5"
"1007","CHN201505150","CHN",20150515,11,47,15,1,0,2,11,0,2,3,9,2,10,2,0,0,0,16,8,10,10,1,0,36,11,0,2,1,0,"lockj001","4","11","4"
"1008","CHN201505150","PIT",20150515,10,50,15,4,0,3,10,0,0,0,8,1,11,1,0,1,0,12,8,10,10,2,0,34,11,1,0,1,0,"hendk001","6","17","7"
"1009","CHN201505160","CHN",20150516,4,29,8,0,0,0,3,0,2,1,4,0,11,3,1,1,0,8,5,1,1,1,0,27,10,0,0,1,0,"coleg001","6","18","8"
"1010","CHN201505160","PIT",20150516,1,36,11,2,0,1,1,1,0,0,1,0,8,2,0,1,0,10,3,4,4,1,1,24,6,3,0,1,0,"lestj001","7","21","7"
"1011","CHN201505170","CHN",20150517,0,30,5,1,0,0,0,0,0,0,6,0,8,0,2,0,0,9,3,3,3,0,0,27,14,0,0,1,0,"burna001","7","21","7"
"1012","CHN201505170","PIT",20150517,3,32,8,3,0,0,3,1,0,0,3,0,9,0,0,1,0,6,3,0,0,0,0,27,7,1,0,1,0,"arrij001","7","21","7"
"1013","CHN201505250","CHN",20150525,1,30,5,1,0,1,1,0,0,1,1,0,8,0,1,1,0,4,5,2,2,1,0,27,10,1,0,1,0,"roart001","5","15","3"
"1014","CHN201505250","WAS",20150525,2,30,5,1,0,2,2,2,0,0,3,0,8,0,0,1,0,6,5,1,1,0,0,27,8,0,0,1,0,"wadat001","6","16","6"
"1015","CHN201505260","CHN",20150526,3,33,9,3,0,2,3,0,0,0,3,0,5,0,1,1,0,7,3,2,2,0,0,27,16,0,0,2,0,"zimmj003","7","21","5"
"1016","CHN201505260","WAS",20150526,2,28,6,1,0,2,2,1,0,1,2,0,6,1,1,2,0,3,4,2,2,0,0,26,12,1,0,1,0,"hendk001","7","21","4"
"1017","CHN201505270","CHN",20150527,0,33,7,2,0,0,0,1,0,1,1,0,14,1,0,0,0,9,4,2,2,0,0,27,9,3,0,1,0,"schem001","7","21","13"
"1018","CHN201505270","WAS",20150527,3,37,9,2,0,2,2,0,0,0,3,0,13,0,0,1,0,10,4,0,0,0,0,27,4,0,0,0,0,"lestj001","7","21","10"
"1019","CHN201505290","CHN",20150529,4,35,8,2,0,2,4,0,0,0,2,0,15,0,0,0,0,6,5,5,5,0,0,27,17,2,0,2,0,"volqe001","6","17","9"
"1020","CHN201505290","KCA",20150529,8,37,11,2,0,3,6,0,0,0,3,1,8,1,0,2,0,5,5,4,4,0,0,27,9,0,0,0,0,"arrij001","7","21","5"
"1021","CHN201505310","CHN",20150531,2,36,7,1,1,0,2,0,0,0,5,2,10,0,0,0,0,8,8,1,1,0,0,33,11,0,0,0,0,"venty001","7","21","6"
"1022","CHN201505310","KCA",20150531,1,37,4,1,0,0,1,0,0,0,5,0,11,0,0,0,0,8,5,2,2,1,0,31,13,0,0,0,0,"wadat001","6","17","4"
"1023","CHN201506110","CHN",20150611,6,33,8,3,0,2,5,0,0,1,5,1,10,0,0,0,0,9,6,3,3,0,0,27,8,0,0,0,0,"lorem002","5","13","6"
"1024","CHN201506110","CIN",20150611,3,33,6,1,1,1,3,0,0,0,2,0,6,0,0,0,0,5,4,5,5,1,0,24,8,1,0,0,0,"wadat001","4","9","4"
"1025","CHN201506120","CHN",20150612,4,36,8,2,0,1,4,1,0,1,3,0,11,0,0,1,0,7,6,2,2,0,0,30,8,2,0,0,0,"cuetj001","7","21","9"
"1026","CHN201506120","CIN",20150612,5,40,9,3,0,1,5,0,0,1,4,1,12,3,1,0,0,10,3,4,4,0,0,30,10,1,0,1,0,"hammj002","5","15","4"
"1027","CHN201506130","CHN",20150613,4,30,11,4,0,1,4,1,0,2,0,0,2,0,0,4,0,5,6,3,3,0,0,27,11,1,0,0,0,"leakm001","5","15","1"
"1028","CHN201506130","CIN",20150613,3,35,9,1,0,2,3,0,0,1,1,0,11,1,0,0,0,7,4,4,4,0,0,24,14,0,0,4,0,"hendk001","5","15","7"
"1029","CHN201506140","CHN",20150614,2,37,8,4,0,0,2,1,1,0,2,0,10,0,0,0,0,8,6,1,1,0,0,33,9,0,0,0,0,"desca001","7","19","5"
"1030","CHN201506140","CIN",20150614,1,39,7,4,0,0,1,0,0,0,4,1,7,5,0,0,0,9,5,2,2,0,0,31,9,0,0,0,0,"lestj001","7","21","4"
"1031","CHN201506160","CHN",20150616,0,30,4,0,0,0,0,0,0,1,3,0,9,0,0,0,0,7,5,6,6,0,1,27,9,0,0,0,0,"bauet001","7","21","7"
"1032","CHN201506160","CLE",20150616,6,35,9,2,0,1,6,0,0,0,8,1,7,3,1,0,0,10,3,0,0,0,0,27,9,0,0,0,0,"arrij001","5","15","6"
"1033","CHN201506220","CHN",20150622,4,29,5,0,0,3,4,0,0,0,2,0,10,0,0,0,0,3,6,2,2,0,0,27,12,0,0,3,0,"kersc001","7","21","9"
"1034","CHN201506220","LAN",20150622,2,28,5,0,0,2,2,0,0,0,4,0,8,0,2,2,0,3,3,4,4,0,0,24,6,0,0,0,0,"wadat001","3","6","1"
"1035","CHN201506230","CHN",20150623,1,33,5,1,0,0,1,0,1,0,3,0,8,2,0,0,0,7,4,0,0,0,0,30,12,0,0,0,0,"greiz001","6","18","5"
"1036","CHN201506230","LAN",20150623,0,32,3,1,1,0,0,1,0,0,3,0,8,0,0,0,0,6,6,1,1,0,0,29,5,0,0,0,0,"hammj002","8","23","6"
"1037","CHN201506240","CHN",20150624,2,33,9,1,0,0,1,0,0,0,4,0,8,0,0,2,0,8,5,5,5,0,0,27,10,0,0,1,0,"bolsm001","5","14","6"
"1038","CHN201506240","LAN",20150624,5,33,7,2,0,2,5,0,0,0,1,0,10,0,0,1,0,2,6,2,2,0,0,27,12,0,0,2,0,"hendk001","5","15","3"
"1039","CHN201506250","CHN",20150625,0,32,8,3,0,0,0,0,0,0,3,0,8,0,0,2,0,8,5,4,4,0,0,27,12,0,0,1,0,"friac001","5","15","5"
"1040","CHN201506250","LAN",20150625,4,31,6,1,2,0,4,0,0,0,6,0,9,0,1,0,0,6,5,0,0,0,0,27,9,0,0,2,0,"lestj001","4","12","5"
"1041","CHN201507030","CHN",20150703,1,33,6,1,0,0,1,0,0,1,2,0,7,1,0,0,0,8,5,2,2,0,0,27,5,1,0,0,0,"koeht001","6","18","4"
"1042","CHN201507030","MIA",20150703,2,31,5,0,0,2,2,1,0,0,4,0,10,3,0,0,0,7,4,1,1,0,0,27,11,0,0,0,0,"hammj002","7","21","5"
"1043","CHN201507040","CHN",20150704,7,28,4,1,0,2,7,0,0,1,3,0,5,0,0,0,0,1,5,2,2,0,0,27,13,2,0,0,0,"cosaj001","2","5","2"
"1044","CHN201507040","MIA",20150704,2,39,10,3,0,0,2,0,0,0,2,0,7,1,0,0,0,12,4,7,7,0,0,24,8,0,0,0,0,"richc002","7","19","4"
"1045","CHN201507050","CHN",20150705,2,27,3,1,0,0,1,0,0,1,3,0,9,1,0,0,0,5,3,0,0,0,0,27,13,0,0,1,0,"latom001","7","21","7"
"1046","CHN201507050","MIA",20150705,0,30,5,0,0,0,0,0,0,0,1,0,8,0,0,1,0,4,2,2,2,3,0,24,8,0,0,0,0,"hendk001","8","22","6"
"1047","CHN201507060","CHN",20150706,0,31,6,1,0,0,0,0,0,0,1,0,5,0,0,2,0,5,3,4,4,2,0,27,7,1,0,0,0,"lackj001","7","21","4"
"1048","CHN201507060","SLN",20150706,6,32,6,1,0,0,6,0,2,0,3,0,10,3,0,0,0,4,3,0,0,0,0,27,9,0,0,2,0,"lestj001","7","21","8"
"1049","CHN201507071","CHN",20150707,7,36,12,1,0,1,7,1,0,0,8,0,7,1,0,0,0,14,5,4,4,0,0,27,12,0,0,2,0,"lyont001","6","17","3"
"1050","CHN201507071","SLN",20150707,4,33,9,1,0,1,4,0,0,0,2,0,7,0,0,1,0,4,5,6,6,1,0,24,9,1,0,0,0,"arrij001","7","20","4"
"1051","CHN201507072","CHN",20150707,5,29,6,3,0,0,5,0,2,1,3,0,5,0,0,0,0,6,6,3,3,2,0,27,12,0,0,0,0,"coont001","6","16","3"
"1052","CHN201507072","SLN",20150707,3,36,9,0,0,0,3,0,0,0,3,0,9,0,0,0,0,9,4,4,4,0,0,24,9,1,0,0,0,"beeld001","6","15","6"
"1053","CHN201507080","CHN",20150708,5,35,9,2,1,0,5,0,0,0,2,0,10,1,0,1,0,5,5,6,6,0,0,27,9,0,0,0,0,"wachm001","6","18","6"
"1054","CHN201507080","SLN",20150708,6,35,8,0,2,1,6,0,0,0,5,1,10,0,0,0,0,7,5,5,5,0,0,27,9,0,0,1,0,"hammj002","1","3","1"
"1055","CHN201507100","CHA",20150710,1,27,5,0,0,0,1,3,1,2,0,0,5,1,0,1,0,5,4,0,0,0,0,27,10,0,1,5,0,"hendk001","7","21","4"
"1056","CHN201507100","CHN",20150710,0,25,3,0,0,0,0,0,0,0,7,0,12,0,1,3,0,5,3,1,1,0,0,27,13,0,0,1,0,"rodoc001","6","18","6"
"1057","CHN201507110","CHA",20150711,5,35,9,3,1,0,5,0,0,0,1,0,9,1,0,1,0,4,3,1,1,0,0,27,8,0,1,1,0,"lestj001","7","21","8"
"1058","CHN201507110","CHN",20150711,1,33,6,1,0,0,1,0,0,0,2,0,11,0,0,1,0,7,3,4,4,1,0,27,11,1,0,1,0,"salec001","8","21","10"
"1059","CHN201507120","CHA",20150712,1,28,2,1,0,0,1,1,0,0,0,0,9,0,0,0,0,1,2,3,3,0,0,24,6,0,0,1,0,"arrij001","9","27","9"
"1060","CHN201507120","CHN",20150712,3,29,8,0,1,1,3,1,0,2,0,0,10,0,0,1,0,5,1,1,1,0,0,27,12,0,0,0,0,"quinj001","8","22","9"
"1061","CHN201507240","CHN",20150724,3,39,9,0,0,2,3,0,0,1,3,1,7,2,0,0,0,10,5,5,5,0,0,30,12,0,0,0,0,"willj003","6","18","4"
"1062","CHN201507240","PHI",20150724,5,39,12,3,1,1,5,1,0,1,0,0,8,3,0,0,0,6,4,3,3,0,0,30,16,0,0,0,0,"lestj001","7","21","6"
"1063","CHN201507250","CHN",20150725,0,27,0,0,0,0,0,0,0,0,2,0,13,2,0,0,0,2,4,5,5,0,0,27,11,1,1,0,0,"hamec001","9","27","13"
"1064","CHN201507250","PHI",20150725,5,37,11,7,0,1,3,1,0,0,4,0,8,0,0,0,0,10,1,0,0,0,0,27,6,0,0,0,0,"arrij001","6","18","8"
"1065","CHN201507260","CHN",20150726,5,30,6,0,0,3,5,0,1,0,3,0,8,0,1,0,0,2,4,11,11,0,0,27,13,0,0,1,0,"nolaa001","8","23","6"
"1066","CHN201507260","PHI",20150726,11,43,17,3,3,2,11,0,0,0,3,0,8,1,0,1,0,8,3,5,5,0,0,27,10,0,0,1,0,"hammj002","4","11","3"
"1067","CHN201507270","CHN",20150727,9,35,11,1,0,1,8,1,0,0,3,0,5,0,0,0,0,4,6,8,8,1,0,27,16,1,0,0,0,"delaj001","4","11","2"
"1068","CHN201507270","COL",20150727,8,39,13,1,0,3,8,0,0,0,3,0,6,0,1,0,0,7,5,8,8,0,0,26,8,1,0,1,0,"hendk001","6","15","4"
"1069","CHN201507280","CHN",20150728,2,32,7,2,0,1,2,0,0,0,4,0,7,0,0,2,0,7,6,7,7,1,0,27,7,0,1,0,0,"flany001","5","15","4"
"1070","CHN201507280","COL",20150728,7,37,10,5,1,0,7,0,0,0,4,2,11,0,0,0,0,7,4,2,2,0,1,27,11,0,0,2,0,"beeld001","2","4","1"
"1071","CHN201507290","CHN",20150729,3,24,6,0,0,2,3,3,0,0,5,0,6,0,2,1,0,5,2,2,2,0,0,27,8,0,0,1,0,"butle001","5","15","4"
"1072","CHN201507290","COL",20150729,2,29,5,0,0,1,2,0,1,0,2,0,16,4,1,1,0,3,3,3,3,0,0,24,13,0,0,1,0,"lestj001","8","24","14"
"1073","CHN201508060","CHN",20150806,5,32,8,0,0,1,5,0,0,1,4,0,6,1,0,0,0,8,6,4,4,1,0,27,8,0,0,0,0,"hestc001","4","12","1"
"1074","CHN201508060","SFN",20150806,4,32,5,1,0,2,4,0,0,0,3,0,7,2,0,0,0,4,6,5,5,0,0,24,8,0,0,0,0,"hammj002","5","12","4"
"1075","CHN201508070","CHN",20150807,7,36,12,4,0,1,7,0,0,0,2,0,12,3,0,0,0,7,3,3,3,0,0,27,14,0,0,2,0,"voger001","5","12","6"
"1076","CHN201508070","SFN",20150807,3,32,8,2,0,1,3,0,0,0,3,0,5,0,1,2,0,5,4,7,7,1,0,24,3,0,0,0,0,"lestj001","7","21","3"
